4.23333e+00,-1.13271e-01,-1.17978e-01,1.13329e-01,1.18024e-01,9.68913e-05,1.08376e-04,-1.00052e-04,-1.05215e-04
4.26667e+00,-1.13211e-01,-1.17915e-01,1.13269e-01,1.17962e-01,3.38639e-03,3.53566e-03,-3.38949e-03,-3.53255e-03
4.30000e+00,-1.13056e-01,-1.17754e-01,1.13114e-01,1.17800e-01,5.69856e-03,5.94464e-03,-5.70162e-03,-5.94158e-03
4.33333e+00,-1.12846e-01,-1.17535e-01,1.12905e-01,1.17581e-01,6.62722e-03,6.91210e-03,-6.63023e-03,-6.90909e-03
4.36667e+00,-1.12630e-01,-1.17310e-01,1.12689e-01,1.17356e-01,6.08995e-03,6.35218e-03,-6.09291e-03,-6.34922e-03
4.40000e+00,-1.12454e-01,-1.17126e-01,1.12512e-01,1.17173e-01,4.31804e-03,4.50586e-03,-4.32095e-03,-4.50295e-03
4.43333e+00,-1.12351e-01,-1.17018e-01,1.12409e-01,1.17065e-01,1.78337e-03,1.86483e-03,-1.78623e-03,-1.86197e-03
4.46667e+00,-1.12337e-01,-1.17004e-01,1.12395e-01,1.17051e-01,-9.20598e-04,-9.52583e-04,9.17788e-04,9.55396e-04
4.50000e+00,-1.12408e-01,-1.17077e-01,1.12466e-01,1.17124e-01,-3.21289e-03,-3.34107e-03,3.21012e-03,3.34383e-03
4.53333e+00,-1.12542e-01,-1.17217e-01,1.12600e-01,1.17264e-01,-4.64568e-03,-4.83403e-03,4.64296e-03,4.83675e-03
4.56667e+00,-1.12706e-01,-1.17387e-01,1.12763e-01,1.17434e-01,-4.98845e-03,-5.19128e-03,4.98577e-03,5.19395e-03
4.60000e+00,-1.12863e-01,-1.17550e-01,1.12920e-01,1.17597e-01,-4.25783e-03,-4.43014e-03,4.25521e-03,4.43278e-03
4.63333e+00,-1.12980e-01,-1.17673e-01,1.13038e-01,1.17720e-01,-2.69395e-03,-2.80081e-03,2.69136e-03,2.80339e-03
4.66667e+00,-1.13037e-01,-1.17732e-01,1.13095e-01,1.17779e-01,-6.92313e-04,-7.15362e-04,6.89772e-04,7.17909e-04
4.70000e+00,-1.13026e-01,-1.17721e-01,1.13084e-01,1.17768e-01,1.29184e-03,1.35187e-03,-1.29434e-03,-1.34937e-03
4.73333e+00,-1.12956e-01,-1.17647e-01,1.13013e-01,1.17694e-01,2.84361e-03,2.96859e-03,-2.84607e-03,-2.96613e-03
4.76667e+00,-1.12845e-01,-1.17531e-01,1.12902e-01,1.17579e-01,3.67215e-03,3.83177e-03,-3.67458e-03,-3.82935e-03
4.80000e+00,-1.12720e-01,-1.17401e-01,1.12777e-01,1.17449e-01,3.66281e-03,3.82194e-03,-3.66519e-03,-3.81956e-03
4.83333e+00,-1.12609e-01,-1.17285e-01,1.12666e-01,1.17333e-01,2.88572e-03,3.01217e-03,-2.88806e-03,-3.00983e-03
4.86667e+00,-1.12534e-01,-1.17207e-01,1.12591e-01,1.17254e-01,1.56570e-03,1.63673e-03,-1.56800e-03,-1.63443e-03
4.90000e+00,-1.12507e-01,-1.17179e-01,1.12564e-01,1.17227e-01,2.36615e-05,2.99666e-05,-2.59246e-05,-2.77038e-05
4.93333e+00,-1.12531e-01,-1.17203e-01,1.12588e-01,1.17251e-01,-1.39889e-03,-1.45230e-03,1.39667e-03,1.45453e-03
4.96667e+00,-1.12596e-01,-1.17271e-01,1.12653e-01,1.17319e-01,-2.41320e-03,-2.50921e-03,2.41101e-03,2.51140e-03
5.00000e+00,-1.12686e-01,-1.17364e-01,1.12742e-01,1.17412e-01,-2.83946e-03,-2.95343e-03,2.83731e-03,2.95558e-03
5.03333e+00,-1.12779e-01,-1.17460e-01,1.12835e-01,1.17509e-01,-2.63558e-03,-2.74109e-03,2.63346e-03,2.74321e-03
5.06667e+00,-1.12855e-01,-1.17540e-01,1.12912e-01,1.17589e-01,-1.89568e-03,-1.97026e-03,1.89360e-03,1.97234e-03
5.10000e+00,-1.12901e-01,-1.17588e-01,1.12958e-01,1.17636e-01,-8.18735e-04,-8.48251e-04,8.16687e-04,8.50297e-04
5.13333e+00,-1.12909e-01,-1.17596e-01,1.12965e-01,1.17644e-01,3.41700e-04,3.60752e-04,-3.43713e-04,-3.58738e-04
5.16667e+00,-1.12880e-01,-1.17566e-01,1.12936e-01,1.17614e-01,1.33547e-03,1.39610e-03,-1.33745e-03,-1.39412e-03
5.20000e+00,-1.12824e-01,-1.17507e-01,1.12880e-01,1.17555e-01,1.96752e-03,2.05457e-03,-1.96948e-03,-2.05263e-03
5.23333e+00,-1.12754e-01,-1.17434e-01,1.12810e-01,1.17482e-01,2.13502e-03,2.22901e-03,-2.13693e-03,-2.22710e-03
5.26667e+00,-1.12687e-01,-1.17364e-01,1.12743e-01,1.17412e-01,1.84073e-03,1.92231e-03,-1.84261e-03,-1.92043e-03
5.30000e+00,-1.12635e-01,-1.17310e-01,1.12691e-01,1.17359e-01,1.18384e-03,1.23781e-03,-1.18569e-03,-1.23596e-03
5.33333e+00,-1.12610e-01,-1.17283e-01,1.12666e-01,1.17332e-01,3.31683e-04,3.49862e-04,-3.33502e-04,-3.48039e-04
5.36667e+00,-1.12613e-01,-1.17287e-01,1.12669e-01,1.17336e-01,-5.21212e-04,-5.38855e-04,5.19421e-04,5.40646e-04
5.40000e+00,-1.12643e-01,-1.17317e-01,1.12699e-01,1.17366e-01,-1.19587e-03,-1.24186e-03,1.19411e-03,1.24363e-03
5.43333e+00,-1.12690e-01,-1.17366e-01,1.12746e-01,1.17415e-01,-1.56518e-03,-1.62672e-03,1.56345e-03,1.62845e-03
5.46667e+00,-1.12743e-01,-1.17422e-01,1.12799e-01,1.17471e-01,-1.57621e-03,-1.63829e-03,1.57451e-03,1.63999e-03
5.50000e+00,-1.12791e-01,-1.17472e-01,1.12847e-01,1.17521e-01,-1.25591e-03,-1.30463e-03,1.25424e-03,1.30630e-03
5.53333e+00,-1.12824e-01,-1.17506e-01,1.12880e-01,1.17555e-01,-6.98609e-04,-7.24026e-04,6.96961e-04,7.25673e-04
5.56667e+00,-1.12837e-01,-1.17519e-01,1.12892e-01,1.17568e-01,-4.06291e-05,-3.85284e-05,3.90079e-05,4.01474e-05
5.60000e+00,-1.12827e-01,-1.17509e-01,1.12883e-01,1.17558e-01,5.71641e-04,5.99345e-04,-5.73234e-04,-5.97751e-04
5.63333e+00,-1.12800e-01,-1.17480e-01,1.12856e-01,1.17530e-01,1.01340e-03,1.05956e-03,-1.01496e-03,-1.05799e-03
5.66667e+00,-1.12762e-01,-1.17441e-01,1.12818e-01,1.17490e-01,1.20604e-03,1.26021e-03,-1.20758e-03,-1.25867e-03
5.70000e+00,-1.12723e-01,-1.17400e-01,1.12778e-01,1.17449e-01,1.12959e-03,1.18049e-03,-1.13110e-03,-1.17898e-03
5.73333e+00,-1.12690e-01,-1.17365e-01,1.12745e-01,1.17414e-01,8.21969e-04,8.59923e-04,-8.23458e-04,-8.58432e-04
5.76667e+00,-1.12670e-01,-1.17344e-01,1.12725e-01,1.17393e-01,3.66728e-04,3.85541e-04,-3.68195e-04,-3.84077e-04
5.80000e+00,-1.12666e-01,-1.17340e-01,1.12721e-01,1.17389e-01,-1.28534e-04,-1.30538e-04,1.27092e-04,1.31978e-04
5.83333e+00,-1.12678e-01,-1.17352e-01,1.12733e-01,1.17402e-01,-5.56667e-04,-5.76673e-04,5.55248e-04,5.78089e-04
5.86667e+00,-1.12701e-01,-1.17377e-01,1.12756e-01,1.17426e-01,-8.33305e-04,-8.64963e-04,8.31910e-04,8.66355e-04
5.90000e+00,-1.12731e-01,-1.17407e-01,1.12786e-01,1.17457e-01,-9.12818e-04,-9.47864e-04,9.11447e-04,9.49234e-04
5.93333e+00,-1.12760e-01,-1.17437e-01,1.12815e-01,1.17487e-01,-7.94686e-04,-8.24833e-04,7.93338e-04,8.26181e-04
5.96667e+00,-1.12782e-01,-1.17461e-01,1.12837e-01,1.17510e-01,-5.19839e-04,-5.38517e-04,5.18513e-04,5.39843e-04
6.00000e+00,-1.12794e-01,-1.17472e-01,1.12849e-01,1.17522e-01,-1.58706e-04,-1.62298e-04,1.57403e-04,1.63602e-04
6.03333e+00,-1.12793e-01,-1.17471e-01,1.12848e-01,1.17521e-01,2.05837e-04,2.17476e-04,-2.07118e-04,-2.16193e-04
6.06667e+00,-1.12781e-01,-1.17459e-01,1.12836e-01,1.17508e-01,4.96953e-04,5.20745e-04,-4.98212e-04,-5.19483e-04
6.10000e+00,-1.12761e-01,-1.17438e-01,1.12816e-01,1.17488e-01,6.59413e-04,6.89967e-04,-6.60650e-04,-6.88724e-04
